# Time (seconds),Pressure,Temp
0.0078125,953.7745971679688,28.55750274658203
0.0234375,953.696044921875,28.564483642578125
0.0390625,953.6985473632812,28.566696166992188
0.0546875,953.6885986328125,28.564483642578125
0.0703125,953.6842041015625,28.56816864013672
0.0859375,953.6840209960938,28.560073852539062
0.1015625,953.6951293945312,28.560073852539062
0.1171875,953.7064819335938,28.564483642578125
0.1328125,953.6950073242188,28.558242797851562
0.1484375,953.6943359375,28.567062377929688
0.1640625,953.6845092773438,28.558242797851562
0.1796875,953.6859741210938,28.562652587890625
0.1953125,953.6936645507812,28.558975219726562
0.2109375,953.6931762695312,28.55750274658203
0.2265625,953.696044921875,28.558242797851562
0.2421875,953.7020874023438,28.57514190673828
0.2578125,953.6876831054688,28.551254272460938
0.2734375,953.6870727539062,28.55750274658203
0.2890625,953.7062377929688,28.55236053466797
0.3046875,953.690185546875,28.5538330078125
0.3203125,953.69873046875,28.564483642578125
0.3359375,953.687255859375,28.55309295654297
0.3515625,953.7015991210938,28.564483642578125
0.3671875,953.7081909179688,28.560073852539062
0.3828125,953.6993408203125,28.564483642578125
0.3984375,953.7015380859375,28.549781799316406
0.4140625,953.7012329101562,28.568893432617188
0.4296875,953.6918334960938,28.57073211669922
0.4453125,953.7063598632812,28.564483642578125
0.4609375,953.697998046875,28.55750274658203
0.4765625,953.7229614257812,28.55677032470703
0.4921875,953.7228393554688,28.55677032470703
0.5078125,953.6942138671875,28.57514190673828
0.5234375,953.7169799804688,28.566322326660156
0.5390625,953.7172241210938,28.578445434570312
0.5546875,953.723876953125,28.560073852539062
0.5703125,953.7023315429688,28.56816864013672
0.5859375,953.7072143554688,28.564483642578125
0.6015625,953.714111328125,28.57037353515625
0.6171875,953.6961669921875,28.56816864013672
0.6328125,953.6869506835938,28.57147216796875
0.6484375,953.7033081054688,28.575881958007812
0.6640625,953.7379760742188,28.55860137939453
0.6796875,953.7321166992188,28.567420959472656
0.6953125,953.7329711914062,28.57073211669922
0.7109375,953.7452392578125,28.565589904785156
0.7265625,953.7476196289062,28.56816864013672
0.7421875,953.7473754882812,28.57147216796875
0.7578125,953.7463989257812,28.57367706298828
0.7734375,953.7556762695312,28.57403564453125
0.7890625,953.7406616210938,28.579193115234375
0.8046875,953.75732421875,28.580291748046875
0.8203125,953.771240234375,28.57330322265625
0.8359375,953.7484130859375,28.583229064941406
0.8515625,953.7506713867188,28.580650329589844
0.8671875,953.7564086914062,28.602699279785156
0.8828125,953.7896118164062,28.583229064941406
0.8984375,953.7423095703125,28.583961486816406
0.9140625,953.7637939453125,28.5887451171875
0.9296875,953.7583618164062,28.599037170410156
0.9453125,953.7647705078125,28.578086853027344
0.9609375,953.7830200195312,28.600868225097656
0.9765625,953.8084716796875,28.583602905273438
0.9921875,953.7637939453125,28.5916748046875
1.0078125,953.7592163085938,28.596832275390625
1.0234375,953.7752685546875,28.583961486816406
1.0390625,953.7559814453125,28.604171752929688
1.0546875,953.774169921875,28.600868225097656
1.0703125,953.7952880859375,28.590576171875
1.0859375,953.7752685546875,28.602699279785156
1.1015625,953.7781982421875,28.60858154296875
1.1171875,953.7836303710938,28.614097595214844
1.1328125,953.780517578125,28.60344696044922
1.1484375,953.7836303710938,28.60527801513672
1.1640625,953.77734375,28.60527801513672
1.1796875,953.7838134765625,28.60344696044922
1.1953125,953.7872314453125,28.62291717529297
1.2109375,953.78857421875,28.612266540527344
1.2265625,953.7916870117188,28.61042022705078
1.2421875,953.7908935546875,28.61042022705078
1.2578125,953.8094482421875,28.616676330566406
1.2734375,953.79638671875,28.60710906982422
1.2890625,953.7958984375,28.60931396484375
1.3046875,953.7783203125,28.618507385253906
1.3203125,953.7922973632812,28.60344696044922
1.3359375,953.7955932617188,28.61042022705078
1.3515625,953.7681884765625,28.60931396484375
1.3671875,953.7759399414062,28.62291717529297
1.3828125,953.791015625,28.61042022705078
1.3984375,953.8130493164062,28.62291717529297
