# Time (seconds),Pressure,Temp
0.0078125,957.662841796875,28.930130004882812
0.0234375,957.6848754882812,28.952919006347656
0.0390625,957.6973876953125,28.931228637695312
0.0546875,957.6827392578125,28.931976318359375
0.0703125,957.6827392578125,28.930130004882812
0.0859375,957.6992797851562,28.9407958984375
0.1015625,957.698486328125,28.9415283203125
0.1171875,957.6800537109375,28.92572021484375
0.1328125,957.6951904296875,28.929397583007812
0.1484375,957.6908569335938,28.938217163085938
0.1640625,957.6827392578125,28.92681884765625
0.1796875,957.701904296875,28.945205688476562
0.1953125,957.6930541992188,28.938217163085938
0.2109375,957.6923217773438,28.945205688476562
0.2265625,957.7001342773438,28.934906005859375
0.2421875,957.6956176757812,28.930130004882812
0.2578125,957.6771850585938,28.919845581054688
0.2734375,957.686279296875,28.930130004882812
0.2890625,957.692626953125,28.940048217773438
0.3046875,957.6871948242188,28.931228637695312
0.3203125,957.686279296875,28.929397583007812
0.3359375,957.6920166015625,28.932334899902344
0.3515625,957.6946411132812,28.938949584960938
0.3671875,957.6935424804688,28.921310424804688
0.3828125,957.6817626953125,28.940048217773438
0.3984375,957.6937255859375,28.940048217773438
0.4140625,957.696044921875,28.929397583007812
0.4296875,957.6956787109375,28.947769165039062
0.4453125,957.6968383789062,28.933074951171875
0.4609375,957.6953735351562,28.9415283203125
0.4765625,957.7026977539062,28.937118530273438
0.4921875,957.6969604492188,28.938949584960938
0.5078125,957.6983642578125,28.931228637695312
0.5234375,957.6928100585938,28.930130004882812
0.5390625,957.6813354492188,28.930130004882812
0.5546875,957.692626953125,28.931976318359375
0.5703125,957.6951904296875,28.931976318359375
0.5859375,957.6928100585938,28.931976318359375
0.6015625,957.7029418945312,28.930130004882812
0.6171875,957.6908569335938,28.930130004882812
0.6328125,957.695068359375,28.937118530273438
0.6484375,957.693359375,28.9407958984375
0.6640625,957.693115234375,28.929397583007812
0.6796875,957.6914672851562,28.933074951171875
0.6953125,957.6817016601562,28.933074951171875
0.7109375,957.7037353515625,28.935279846191406
