spi_time,die_temp_filtered,dqCommand_combined,outputSpeed_rpm
7540.0,0.6973684210526316,0.6557959131905439,0.7935656836461126
7550.0,0.6973684210526316,0.6562013043688035,0.7953529937444146
7560.0,0.6973684210526316,0.6604556776958223,0.7915549597855227
7570.0,0.7052631578947368,0.6537803396998613,0.794012511170688
7580.0,0.6973684210526316,0.6570814375079993,0.7933422698838248
7590.0,0.6973684210526316,0.6544267581620259,0.7926720285969615
7600.0,0.6973684210526316,0.6513866927923987,0.7917783735478104
7610.0,0.6973684210526316,0.6530649552148904,0.7937890974084003
7620.0,0.7052631578947368,0.6597888901227411,0.7933422698838248
7630.0,0.6973684210526316,0.6526650430687091,0.7933422698838248
7640.0,0.7052631578947368,0.6555490034437412,0.7935656836461126
7650.0,0.7052631578947368,0.6604556776958223,0.7924486148346738
7660.0,0.6973684210526316,0.6607106898923739,0.7908847184986595
7670.0,0.6973684210526316,0.6505201246987724,0.7957998212689901
7680.0,0.6921052631578948,0.6578304573489204,0.7928954423592492
7690.0,0.7105263157894737,0.6593772610856952,0.7924486148346738
7700.0,0.7052631578947368,0.6491767482901734,0.7937890974084003
7710.0,0.6921052631578948,0.6541819367445824,0.7949061662198391
7720.0,0.6973684210526316,0.6555490034437412,0.7924486148346738
7730.0,0.6973684210526316,0.6513866927923987,0.794012511170688
7740.0,0.6973684210526316,0.6546721920666938,0.7942359249329758
7750.0,0.7105263157894737,0.6593772610856952,0.7924486148346738
7760.0,0.7052631578947368,0.654918238458586,0.792225201072386
7770.0,0.7052631578947368,0.6578304573489204,0.793118856121537
7780.0,0.7052631578947368,0.6564495018069761,0.7942359249329758
7790.0,0.6973684210526316,0.6591248242718836,0.7920017873100983
7800.0,0.7052631578947368,0.6524229851847699,0.7944593386952635
7810.0,0.6973684210526316,0.6597888901227411,0.7935656836461126
7820.0,0.6973684210526316,0.6618584177085874,0.791331546023235
7830.0,0.6973684210526316,0.6526650430687091,0.7924486148346738
7840.0,0.7105263157894737,0.6557959131905439,0.7937890974084003
7850.0,0.7105263157894737,0.4831634838087256,0.6706881143878463
7860.0,0.7052631578947368,0.4848559108397785,0.6704647006255585
7870.0,0.7052631578947368,0.4835107787615259,0.6702412868632708
7880.0,0.7052631578947368,0.4854153030767144,0.6704647006255585
7890.0,0.7052631578947368,0.4867171757547858,0.6686773905272564
7900.0,0.6973684210526316,0.48397413137756,0.6715817694369973
7910.0,0.6921052631578948,0.4854153030767144,0.6702412868632708
7920.0,0.6921052631578948,0.4860728441695514,0.6693476318141197
7930.0,0.6921052631578948,0.4848559108397785,0.6711349419124217
7940.0,0.6921052631578948,0.4853941832590857,0.6704647006255585
7950.0,0.6868421052631579,0.4831883079136814,0.670911528150134
7960.0,0.6868421052631579,0.4848559108397785,0.6697944593386952
7970.0,0.6789473684210527,0.4866368543183466,0.6711349419124217
7980.0,0.6868421052631579,0.4861699895547084,0.6695710455764075
7990.0,0.6868421052631579,0.4849501107643163,0.6700178731009829
8000.0,0.6789473684210527,0.4823160987654293,0.6706881143878463
8010.0,0.6789473684210527,0.4854153030767144,0.6702412868632708
8020.0,0.6789473684210527,0.4867171757547858,0.6702412868632708
8030.0,0.6921052631578948,0.4840663119133103,0.669124218051832
8040.0,0.6868421052631579,0.4831883079136814,0.6704647006255585
8050.0,0.6868421052631579,0.484414296752247,0.6715817694369973
8060.0,0.6868421052631579,0.4823160987654293,0.6718051831992851
8070.0,0.6789473684210527,0.484414296752247,0.6720285969615728
8080.0,0.6868421052631579,0.4853941832590857,0.6711349419124217
8090.0,0.6868421052631579,0.4861699895547084,0.6697944593386952
8100.0,0.6868421052631579,0.4848559108397785,0.6700178731009829
8110.0,0.6868421052631579,0.4853941832590857,0.670911528150134
