spi_time,die_temp_filtered,dqCommand_combined,outputSpeed_rpm
0.0,0.0236842105263158,0.4214717875495073,0.0004468275245755
10.0,0.018421052631579,0.4214717875495073,0.0004468275245755
20.0,0.1973684210526316,0.3778305484195894,0.2417336907953529
30.0,0.2789473684210526,0.51162670064967,0.6925826630920464
40.0,0.2973684210526315,0.515155999614793,0.6925826630920464
50.0,0.3078947368421052,0.5100438563237291,0.6936997319034852
60.0,0.3078947368421052,0.5100161078600616,0.693923145665773
70.0,0.3078947368421052,0.5132561244715623,0.6916890080428953
80.0,0.3210526315789475,0.5123140324985724,0.6928060768543342
90.0,0.3210526315789475,0.5126891737645184,0.6936997319034852
100.0,0.3210526315789475,0.5139172904618258,0.6930294906166219
110.0,0.3210526315789475,0.5144546072085987,0.6928060768543342
120.0,0.3210526315789475,0.5123140324985724,0.6934763181411975
130.0,0.3342105263157895,0.513222583391209,0.6930294906166219
140.0,0.3342105263157895,0.5139523701012352,0.6925826630920464
150.0,0.3394736842105263,0.5144546072085987,0.6928060768543342
160.0,0.3342105263157895,0.5149933726682157,0.6923592493297587
170.0,0.3394736842105263,0.512157212850672,0.6928060768543342
180.0,0.3447368421052632,0.515155999614793,0.6930294906166219
190.0,0.3447368421052632,0.511068161988024,0.6930294906166219
200.0,0.3447368421052632,0.5117825106031766,0.6932529043789097
210.0,0.3526315789473684,0.512157212850672,0.6921358355674709
220.0,0.3578947368421052,0.5105700223861984,0.6945933869526363
230.0,0.3447368421052632,0.5126891737645184,0.6930294906166219
240.0,0.3447368421052632,0.5105700223861984,0.6936997319034852
250.0,0.3526315789473684,0.5139523701012352,0.6932529043789097
260.0,0.3578947368421052,0.5105700223861984,0.6923592493297587
270.0,0.3578947368421052,0.515155999614793,0.6928060768543342
280.0,0.3578947368421052,0.5144546072085987,0.6907953529937444
290.0,0.3526315789473684,0.5126891737645184,0.6925826630920464
300.0,0.3578947368421052,0.5139172904618258,0.6921358355674709
310.0,0.3526315789473684,0.5132561244715623,0.6925826630920464
320.0,0.3578947368421052,0.5126891737645184,0.6928060768543342
330.0,0.3657894736842104,0.51162670064967,0.6925826630920464
340.0,0.3657894736842104,0.512157212850672,0.6936997319034852
350.0,0.3657894736842104,0.5117825106031766,0.6919124218051832
360.0,0.3578947368421052,0.5111277248222243,0.6932529043789097
370.0,0.3657894736842104,0.512157212850672,0.6928060768543342
380.0,0.3657894736842104,0.5111277248222243,0.6932529043789097
390.0,0.3657894736842104,0.5117825106031766,0.6925826630920464
400.0,0.3657894736842104,0.5105414105676207,0.6945933869526363
410.0,0.3657894736842104,0.5127218514899615,0.6930294906166219
420.0,0.3657894736842104,0.5105700223861984,0.6925826630920464
430.0,0.3710526315789473,0.512157212850672,0.6919124218051832
440.0,0.3763157894736841,0.5111277248222243,0.6919124218051832
450.0,0.3710526315789473,0.5074113250149299,0.6950402144772118
460.0,0.3710526315789473,0.5105700223861984,0.6941465594280607
470.0,0.3763157894736841,0.5105700223861984,0.6932529043789097
480.0,0.3763157894736841,0.51162670064967,0.6928060768543342
490.0,0.3710526315789473,0.5117825106031766,0.6925826630920464
500.0,0.3842105263157895,0.5100438563237291,0.6921358355674709
510.0,0.3710526315789473,0.5084488920144498,0.6941465594280607
520.0,0.3763157894736841,0.5117825106031766,0.6943699731903484
530.0,0.3763157894736841,0.5110976371615121,0.6936997319034852
540.0,0.3710526315789473,0.5127218514899615,0.6921358355674709
550.0,0.3763157894736841,0.5123140324985724,0.6923592493297587
560.0,0.3710526315789473,0.511068161988024,0.6930294906166219
570.0,0.3763157894736841,0.51162670064967,0.6921358355674709
580.0,0.3763157894736841,0.5100438563237291,0.6912421805183199
590.0,0.3842105263157895,0.5117825106031766,0.6941465594280607
600.0,0.3842105263157895,0.513222583391209,0.6928060768543342
610.0,0.3894736842105264,0.5127218514899615,0.6914655942806076
620.0,0.3842105263157895,0.511068161988024,0.6928060768543342
630.0,0.3763157894736841,0.8185416333955473,0.8726541554959785
640.0,0.3894736842105264,0.8262944468790288,0.8719839142091153
650.0,0.3894736842105264,0.8142528692313826,0.873994638069705
660.0,0.3947368421052633,0.825644205541846,0.8699731903485254
670.0,0.4026315789473684,0.8224043812565482,0.8701966041108131
680.0,0.4026315789473684,0.8250844701926129,0.8706434316353887
690.0,0.4078947368421053,0.8199193225619702,0.872207327971403
700.0,0.4078947368421053,0.8224043812565482,0.872207327971403
710.0,0.4078947368421053,0.8151601498478936,0.8726541554959785
720.0,0.4131578947368421,0.8162534005784279,0.8735478105451295
730.0,0.4131578947368421,0.8209296159950423,0.8715370866845397
740.0,0.4131578947368421,0.8185416333955473,0.8701966041108131
750.0,0.4263157894736842,0.8274122224735568,0.8695263628239499
760.0,0.4210526315789473,0.8156147088869855,0.8726541554959785
770.0,0.431578947368421,0.8230508284601922,0.8701966041108131
780.0,0.431578947368421,0.8190903857860242,0.8728775692582662
790.0,0.4263157894736842,0.8207454895663417,0.8717605004468275
800.0,0.431578947368421,0.8170764757899067,0.8735478105451295
810.0,0.4394736842105262,0.8060452634347242,0.8744414655942806
820.0,0.4394736842105262,0.8212979315693649,0.8697497765862376
830.0,0.4394736842105262,0.8196422006198327,0.8715370866845397
840.0,0.4394736842105262,0.8267605471055205,0.8701966041108131
850.0,0.4447368421052631,0.8201942036044056,0.870420017873101
860.0,0.4394736842105262,0.8153435445791768,0.8728775692582662
870.0,0.4499999999999999,0.8185416333955473,0.872207327971403
880.0,0.4447368421052631,0.8174437878934855,0.8717605004468275
890.0,0.4447368421052631,0.8104488081182155,0.8726541554959785
900.0,0.4499999999999999,0.8185416333955473,0.8733243967828418
910.0,0.4447368421052631,0.8268490212573832,0.8699731903485254
