spi_time,coil_temp_filtered
118160.0,0.4019138755980861
118170.0,0.3684210526315788
118180.0,0.3732057416267942
118190.0,0.3923444976076554
118200.0,0.3827751196172249
118210.0,0.3732057416267942
118220.0,0.3827751196172249
118230.0,0.3588516746411483
118240.0,0.3588516746411483
118250.0,0.3636363636363636
118260.0,0.3588516746411483
118270.0,0.3444976076555023
118280.0,0.3636363636363636
118290.0,0.3588516746411483
118300.0,0.3110047846889952
118310.0,0.3636363636363636
118320.0,0.3110047846889952
118330.0,0.3684210526315788
118340.0,0.3301435406698564
118350.0,0.2966507177033493
118360.0,0.354066985645933
118370.0,0.2918660287081339
118380.0,0.2918660287081339
118390.0,0.3014354066985646
118400.0,0.2822966507177032
118410.0,0.2966507177033493
118420.0,0.3014354066985646
118430.0,0.277511961722488
118440.0,0.3062200956937798
118450.0,0.2870813397129186
118460.0,0.2918660287081339
118470.0,0.2870813397129186
118480.0,0.3157894736842105
118490.0,0.263157894736842
118500.0,0.2583732057416268
118510.0,0.2727272727272727
118520.0,0.2440191387559808
118530.0,0.277511961722488
118540.0,0.2392344497607654
118550.0,0.2727272727272727
118560.0,0.263157894736842
118570.0,0.2535885167464115
118580.0,0.2488038277511961
118590.0,0.2392344497607654
118600.0,0.2344497607655502
118610.0,0.2535885167464115
118620.0,0.2440191387559808
118630.0,0.2440191387559808
118640.0,0.2535885167464115
118650.0,0.2488038277511961
118660.0,0.2488038277511961
118670.0,0.2488038277511961
118680.0,0.2727272727272727
118690.0,0.2870813397129186
118700.0,0.263157894736842
118710.0,0.2488038277511961
118720.0,0.2488038277511961
118730.0,0.2535885167464115
118740.0,0.2727272727272727
118750.0,0.2392344497607654
118760.0,0.2535885167464115
118770.0,0.277511961722488
118780.0,0.277511961722488
118790.0,0.277511961722488
118800.0,0.3110047846889952
118810.0,0.2583732057416268
118820.0,0.2918660287081339
118830.0,0.3062200956937798
118840.0,0.2918660287081339
118850.0,0.277511961722488
118860.0,0.3157894736842105
118870.0,0.3205741626794258
118880.0,0.3014354066985646
118890.0,0.3301435406698564
118900.0,0.3732057416267942
118910.0,0.3349282296650717
118920.0,0.3444976076555023
118930.0,0.3301435406698564
118940.0,0.3684210526315788
118950.0,0.3732057416267942
118960.0,0.3588516746411483
118970.0,0.3444976076555023
118980.0,0.3875598086124401
118990.0,0.3971291866028708
119000.0,0.4210526315789473
119010.0,0.4258373205741627
119020.0,0.4114832535885167
119030.0,0.416267942583732
119040.0,0.4258373205741627
119050.0,0.4497607655502391
119060.0,0.4210526315789473
119070.0,0.4688995215311005
119080.0,0.4641148325358851
119090.0,0.5023923444976076
119100.0,0.4545454545454545
119110.0,0.5023923444976076
119120.0,0.5454545454545454
119130.0,0.4928229665071769
119140.0,0.5406698564593302
119150.0,0.5215311004784688
119160.0,0.5119617224880383
119170.0,0.5502392344497606
119180.0,0.569377990430622
119190.0,0.5933014354066986
119200.0,0.5933014354066986
119210.0,0.5980861244019138
119220.0,0.6028708133971292
119230.0,0.6076555023923444
119240.0,0.6076555023923444
119250.0,0.569377990430622
119260.0,0.6220095693779903
119270.0,0.5645933014354068
119280.0,0.6459330143540669
119290.0,0.5980861244019138
119300.0,0.5885167464114831
119310.0,0.5645933014354068
119320.0,0.6172248803827751
119330.0,0.5885167464114831
119340.0,0.5885167464114831
119350.0,0.5789473684210527
119360.0,0.569377990430622
119370.0,0.569377990430622
119380.0,0.5263157894736842
119390.0,0.5358851674641147
119400.0,0.5741626794258372
119410.0,0.5454545454545454
119420.0,0.5406698564593302
119430.0,0.5215311004784688
119440.0,0.5119617224880383
119450.0,0.5502392344497606
119460.0,0.5215311004784688
119470.0,0.5167464114832535
119480.0,0.4736842105263157
119490.0,0.5023923444976076
119500.0,0.5119617224880383
119510.0,0.4593301435406698
119520.0,0.478468899521531
119530.0,0.4688995215311005
119540.0,0.4497607655502391
119550.0,0.4641148325358851
119560.0,0.4641148325358851
119570.0,0.4306220095693779
119580.0,0.4545454545454545
119590.0,0.4880382775119617
119600.0,0.4354066985645932
119610.0,0.4114832535885167
119620.0,0.4736842105263157
119630.0,0.4066985645933014
119640.0,0.4593301435406698
119650.0,0.4258373205741627
119660.0,0.3971291866028708
119670.0,0.4258373205741627
119680.0,0.4066985645933014
119690.0,0.3827751196172249
119700.0,0.4114832535885167
119710.0,0.4019138755980861
119720.0,0.4019138755980861
119730.0,0.3923444976076554
119740.0,0.3827751196172249
119750.0,0.3684210526315788
119760.0,0.3923444976076554
119770.0,0.3923444976076554
119780.0,0.3779904306220095
119790.0,0.3684210526315788
119800.0,0.3492822966507176
119810.0,0.3588516746411483
119820.0,0.3875598086124401
119830.0,0.3397129186602871
119840.0,0.3492822966507176
119850.0,0.3636363636363636
119860.0,0.3492822966507176
119870.0,0.3444976076555023
119880.0,0.3444976076555023
119890.0,0.325358851674641
119900.0,0.3349282296650717
119910.0,0.3492822966507176
119920.0,0.3349282296650717
119930.0,0.3349282296650717
119940.0,0.3110047846889952
119950.0,0.3349282296650717
119960.0,0.354066985645933
119970.0,0.3205741626794258
119980.0,0.3157894736842105
119990.0,0.3157894736842105
120000.0,0.3062200956937798
120010.0,0.2966507177033493
120020.0,0.2966507177033493
120030.0,0.3205741626794258
120040.0,0.3588516746411483
120050.0,0.3349282296650717
120060.0,0.3301435406698564
120070.0,0.325358851674641
120080.0,0.3444976076555023
120090.0,0.3205741626794258
120100.0,0.3397129186602871
120110.0,0.3301435406698564
120120.0,0.3349282296650717
120130.0,0.3923444976076554
120140.0,0.3301435406698564
120150.0,0.3444976076555023
120160.0,0.3732057416267942
120170.0,0.3636363636363636
120180.0,0.3779904306220095
120190.0,0.3827751196172249
120200.0,0.3827751196172249
120210.0,0.3732057416267942
120220.0,0.4306220095693779
120230.0,0.3971291866028708
120240.0,0.4114832535885167
120250.0,0.3923444976076554
120260.0,0.3971291866028708
120270.0,0.4066985645933014
120280.0,0.4497607655502391
120290.0,0.4354066985645932
120300.0,0.4688995215311005
120310.0,0.4449760765550239
120320.0,0.4497607655502391
120330.0,0.4832535885167464
120340.0,0.5023923444976076
120350.0,0.5023923444976076
120360.0,0.4928229665071769
120370.0,0.5454545454545454
120380.0,0.507177033492823
120390.0,0.5550239234449761
120400.0,0.5406698564593302
120410.0,0.5741626794258372
120420.0,0.5550239234449761
120430.0,0.5980861244019138
120440.0,0.6124401913875597
120450.0,0.6267942583732058
120460.0,0.6507177033492821
120470.0,0.6794258373205742
120480.0,0.6794258373205742
120490.0,0.6555023923444976
120500.0,0.6602870813397128
120510.0,0.6507177033492821
120520.0,0.631578947368421
120530.0,0.6507177033492821
120540.0,0.6555023923444976
120550.0,0.6555023923444976
120560.0,0.6507177033492821
120570.0,0.6028708133971292
120580.0,0.631578947368421
120590.0,0.6698564593301435
120600.0,0.631578947368421
120610.0,0.6363636363636362
120620.0,0.6076555023923444
120630.0,0.6028708133971292
120640.0,0.569377990430622
120650.0,0.6172248803827751
120660.0,0.6172248803827751
120670.0,0.5789473684210527
120680.0,0.5885167464114831
120690.0,0.5550239234449761
120700.0,0.5550239234449761
120710.0,0.5502392344497606
120720.0,0.5215311004784688
120730.0,0.5406698564593302
120740.0,0.5454545454545454
120750.0,0.5263157894736842
120760.0,0.507177033492823
120770.0,0.5023923444976076
120780.0,0.5119617224880383
120790.0,0.5023923444976076
120800.0,0.4976076555023923
120810.0,0.5119617224880383
120820.0,0.5119617224880383
120830.0,0.478468899521531
120840.0,0.5119617224880383
120850.0,0.4736842105263157
120860.0,0.5215311004784688
120870.0,0.5550239234449761
120880.0,0.507177033492823
120890.0,0.5263157894736842
120900.0,0.5358851674641147
120910.0,0.5454545454545454
120920.0,0.5502392344497606
120930.0,0.5645933014354068
120940.0,0.5741626794258372
120950.0,0.5789473684210527
120960.0,0.5741626794258372
120970.0,0.5885167464114831
120980.0,0.569377990430622
120990.0,0.6363636363636362
121000.0,0.6172248803827751
121010.0,0.6028708133971292
121020.0,0.6363636363636362
121030.0,0.6411483253588517
121040.0,0.6507177033492821
121050.0,0.6698564593301435
121060.0,0.6746411483253587
121070.0,0.69377990430622
121080.0,0.7224880382775118
121090.0,0.6746411483253587
121100.0,0.708133971291866
121110.0,0.69377990430622
121120.0,0.6985645933014353
121130.0,0.7224880382775118
121140.0,0.6746411483253587
121150.0,0.69377990430622
121160.0,0.6889952153110048
121170.0,0.6985645933014353
121180.0,0.6698564593301435
121190.0,0.6889952153110048
121200.0,0.69377990430622
121210.0,0.6889952153110048
121220.0,0.6555023923444976
121230.0,0.6555023923444976
121240.0,0.6650717703349283
121250.0,0.6746411483253587
121260.0,0.6889952153110048
121270.0,0.6555023923444976
121280.0,0.6507177033492821
121290.0,0.6267942583732058
121300.0,0.6076555023923444
121310.0,0.5933014354066986
121320.0,0.6172248803827751
121330.0,0.5837320574162679
121340.0,0.6172248803827751
121350.0,0.631578947368421
121360.0,0.6267942583732058
121370.0,0.5980861244019138
121380.0,0.5933014354066986
121390.0,0.5598086124401913
121400.0,0.5598086124401913
121410.0,0.569377990430622
121420.0,0.5885167464114831
121430.0,0.5980861244019138
121440.0,0.5645933014354068
121450.0,0.5550239234449761
121460.0,0.5645933014354068
121470.0,0.5215311004784688
121480.0,0.5358851674641147
121490.0,0.5215311004784688
121500.0,0.5311004784688995
121510.0,0.5406698564593302
121520.0,0.5502392344497606
121530.0,0.5023923444976076
121540.0,0.5215311004784688
121550.0,0.5454545454545454
121560.0,0.4880382775119617
121570.0,0.5119617224880383
121580.0,0.507177033492823
121590.0,0.5263157894736842
121600.0,0.4736842105263157
121610.0,0.4688995215311005
121620.0,0.4928229665071769
121630.0,0.4832535885167464
121640.0,0.4928229665071769
121650.0,0.4736842105263157
121660.0,0.5023923444976076
121670.0,0.4497607655502391
121680.0,0.5023923444976076
121690.0,0.4497607655502391
121700.0,0.4545454545454545
121710.0,0.4736842105263157
121720.0,0.4545454545454545
121730.0,0.4593301435406698
121740.0,0.4593301435406698
121750.0,0.4449760765550239
121760.0,0.4497607655502391
121770.0,0.4306220095693779
121780.0,0.4258373205741627
121790.0,0.4449760765550239
121800.0,0.4736842105263157
121810.0,0.4354066985645932
121820.0,0.4354066985645932
121830.0,0.4354066985645932
121840.0,0.4258373205741627
121850.0,0.4210526315789473
121860.0,0.4258373205741627
121870.0,0.4210526315789473
121880.0,0.4210526315789473
121890.0,0.4114832535885167
121900.0,0.4066985645933014
121910.0,0.416267942583732
121920.0,0.4210526315789473
121930.0,0.4258373205741627
121940.0,0.4114832535885167
121950.0,0.3923444976076554
121960.0,0.3923444976076554
121970.0,0.3971291866028708
121980.0,0.3923444976076554
121990.0,0.4114832535885167
122000.0,0.4066985645933014
122010.0,0.4066985645933014
122020.0,0.4114832535885167
122030.0,0.4401913875598086
122040.0,0.4114832535885167
122050.0,0.4019138755980861
122060.0,0.4258373205741627
122070.0,0.416267942583732
122080.0,0.4497607655502391
122090.0,0.4066985645933014
122100.0,0.4641148325358851
122110.0,0.4210526315789473
122120.0,0.4449760765550239
122130.0,0.4258373205741627
122140.0,0.4545454545454545
122150.0,0.4832535885167464
122160.0,0.4354066985645932
122170.0,0.4593301435406698
122180.0,0.4449760765550239
122190.0,0.4928229665071769
122200.0,0.478468899521531
122210.0,0.5023923444976076
122220.0,0.4928229665071769
122230.0,0.4688995215311005
122240.0,0.478468899521531
122250.0,0.4880382775119617
122260.0,0.5167464114832535
122270.0,0.5645933014354068
122280.0,0.507177033492823
122290.0,0.5119617224880383
122300.0,0.5789473684210527
122310.0,0.5933014354066986
122320.0,0.5980861244019138
122330.0,0.569377990430622
122340.0,0.5550239234449761
122350.0,0.5550239234449761
122360.0,0.5980861244019138
122370.0,0.6028708133971292
122380.0,0.5933014354066986
122390.0,0.6602870813397128
122400.0,0.6076555023923444
122410.0,0.6746411483253587
122420.0,0.6794258373205742
122430.0,0.6602870813397128
122440.0,0.6555023923444976
122450.0,0.69377990430622
122460.0,0.6889952153110048
122470.0,0.708133971291866
122480.0,0.7129186602870814
122490.0,0.7224880382775118
122500.0,0.7272727272727273
122510.0,0.708133971291866
122520.0,0.7464114832535884
122530.0,0.7655502392344498
122540.0,0.7224880382775118
122550.0,0.7655502392344498
122560.0,0.7272727272727273
122570.0,0.7559808612440191
122580.0,0.7272727272727273
122590.0,0.7464114832535884
122600.0,0.7224880382775118
122610.0,0.7511961722488039
122620.0,0.708133971291866
122630.0,0.7224880382775118
122640.0,0.7320574162679425
122650.0,0.6985645933014353
122660.0,0.7177033492822966
122670.0,0.7272727272727273
122680.0,0.7368421052631577
122690.0,0.708133971291866
122700.0,0.7033492822966507
122710.0,0.6794258373205742
122720.0,0.6889952153110048
122730.0,0.6842105263157894
122740.0,0.6889952153110048
122750.0,0.6459330143540669
122760.0,0.6650717703349283
122770.0,0.6985645933014353
122780.0,0.6411483253588517
122790.0,0.6363636363636362
122800.0,0.6507177033492821
122810.0,0.6411483253588517
122820.0,0.6220095693779903
122830.0,0.631578947368421
122840.0,0.5980861244019138
122850.0,0.6124401913875597
122860.0,0.6076555023923444
122870.0,0.6220095693779903
122880.0,0.631578947368421
122890.0,0.6124401913875597
122900.0,0.5741626794258372
122910.0,0.5980861244019138
122920.0,0.5933014354066986
122930.0,0.5789473684210527
122940.0,0.5933014354066986
122950.0,0.5502392344497606
122960.0,0.5789473684210527
122970.0,0.5598086124401913
122980.0,0.5598086124401913
122990.0,0.5358851674641147
123000.0,0.5885167464114831
123010.0,0.5311004784688995
123020.0,0.5215311004784688
123030.0,0.5550239234449761
123040.0,0.5215311004784688
123050.0,0.5311004784688995
123060.0,0.5406698564593302
123070.0,0.5263157894736842
123080.0,0.5358851674641147
123090.0,0.4976076555023923
123100.0,0.5263157894736842
123110.0,0.4976076555023923
123120.0,0.5263157894736842
123130.0,0.5119617224880383
123140.0,0.5167464114832535
123150.0,0.4976076555023923
123160.0,0.4976076555023923
123170.0,0.478468899521531
123180.0,0.4976076555023923
123190.0,0.5215311004784688
123200.0,0.478468899521531
123210.0,0.4736842105263157
123220.0,0.4593301435406698
123230.0,0.4832535885167464
123240.0,0.4832535885167464
123250.0,0.5023923444976076
