spi_time,die_temp_filtered,dqCommand_combined,outputSpeed_rpm
280.0,0.55,0.5126891737645184,0.6916890080428953
290.0,0.55,0.5084488920144498,0.6941465594280607
300.0,0.55,0.5117825106031766,0.6921358355674709
310.0,0.5552631578947369,0.512157212850672,0.6914655942806076
320.0,0.5552631578947369,0.511068161988024,0.6928060768543342
330.0,0.55,0.5100161078600616,0.6928060768543342
340.0,0.5552631578947369,0.5134156387123961,0.6925826630920464
350.0,0.55,0.5105700223861984,0.6925826630920464
360.0,0.5552631578947369,0.5091199348608683,0.6943699731903484
370.0,0.5552631578947369,0.511068161988024,0.6919124218051832
380.0,0.55,0.511068161988024,0.6912421805183199
390.0,0.5552631578947369,0.5127218514899615,0.6925826630920464
400.0,0.5552631578947369,0.5083005742581591,0.6952636282394995
410.0,0.5552631578947369,0.5123140324985724,0.6930294906166219
420.0,0.5552631578947369,0.5096433498371326,0.6936997319034852
430.0,0.5552631578947369,0.5091199348608683,0.6945933869526363
440.0,0.5552631578947369,0.5096433498371326,0.6928060768543342
450.0,0.5552631578947369,0.5084740504133867,0.6932529043789097
460.0,0.5552631578947369,0.512157212850672,0.6930294906166219
470.0,0.5631578947368421,0.5123140324985724,0.6925826630920464
480.0,0.5631578947368421,0.5127218514899615,0.6921358355674709
490.0,0.5631578947368421,0.5111277248222243,0.6934763181411975
500.0,0.5631578947368421,0.5096433498371326,0.6928060768543342
510.0,0.5631578947368421,0.5117825106031766,0.6919124218051832
520.0,0.5552631578947369,0.5139172904618258,0.6921358355674709
530.0,0.5631578947368421,0.5111277248222243,0.6934763181411975
540.0,0.5631578947368421,0.511068161988024,0.6916890080428953
550.0,0.5631578947368421,0.5127218514899615,0.6923592493297587
