# Time (seconds),Pressure,Temp
0.0078125,956.1928100585938,27.02178955078125
0.0234375,956.5765991210938,27.009666442871094
0.0390625,956.561767578125,26.997177124023438
0.0546875,956.5533447265625,26.996810913085938
0.0703125,956.5621948242188,26.989463806152344
0.0859375,956.5715942382812,26.979537963867188
0.1015625,956.58203125,26.993499755859375
0.1171875,956.5737915039062,26.975860595703125
0.1328125,956.5762329101562,26.970352172851562
0.1484375,956.571533203125,26.962631225585938
0.1640625,956.5719604492188,26.972183227539062
0.1796875,956.5758666992188,26.954910278320312
0.1953125,956.5884399414062,26.941314697265625
0.2109375,956.598388671875,26.944992065429688
0.2265625,956.580810546875,26.941314697265625
0.2421875,956.5804443359375,26.936904907226562
0.2578125,956.5758666992188,26.927352905273438
0.2734375,956.5971069335938,26.919265747070312
0.2890625,956.5961303710938,26.921470642089844
0.3046875,956.5784912109375,26.917800903320312
0.3203125,956.5972290039062,26.904571533203125
0.3359375,956.5958862304688,26.902725219726562
0.3515625,956.6076049804688,26.8953857421875
0.3671875,956.589111328125,26.87957763671875
0.3828125,956.58154296875,26.868194580078125
0.3984375,956.5994873046875,26.87884521484375
0.4140625,956.5742797851562,26.857528686523438
0.4296875,956.5720825195312,26.8612060546875
0.4453125,956.5977172851562,26.849449157714844
0.4609375,956.5927734375,26.849807739257812
0.4765625,956.5714111328125,26.834747314453125
0.4921875,956.594970703125,26.84394073486328
0.5078125,956.5928955078125,26.833648681640625
0.5234375,956.5960693359375,26.833648681640625
0.5390625,956.6038208007812,26.833648681640625
0.5546875,956.6038208007812,26.834373474121094
0.5703125,956.5913696289062,26.833648681640625
0.5859375,956.6038208007812,26.82555389404297
0.6015625,956.5922241210938,26.80608367919922
0.6171875,956.5933227539062,26.810867309570312
0.6328125,956.5859985351562,26.79468536376953
0.6484375,956.608154296875,26.798736572265625
0.6640625,956.600341796875,26.799468994140625
0.6796875,956.6117553710938,26.794326782226562
0.6953125,956.6046752929688,26.788818359375
0.7109375,956.599365234375,26.786972045898438
0.7265625,956.5902709960938,26.785865783691406
0.7421875,956.5990600585938,26.778152465820312
0.7578125,956.5952758789062,26.767868041992188
0.7734375,956.5972290039062,26.768600463867188
0.7890625,956.5973510742188,26.7913818359375
0.8046875,956.6043701171875,26.77191162109375
0.8203125,956.5946655273438,26.766021728515625
0.8359375,956.5940551757812,26.7542724609375
0.8515625,956.5958862304688,26.749130249023438
0.8671875,956.5953979492188,26.75830841064453
0.8828125,956.5933227539062,26.741409301757812
0.8984375,956.5869140625,26.743972778320312
0.9140625,956.5949096679688,26.741409301757812
0.9296875,956.6065673828125,26.730010986328125
0.9453125,956.6017456054688,26.743972778320312
0.9609375,956.603271484375,26.741043090820312
0.9765625,956.5880126953125,26.730010986328125
0.9921875,956.6167602539062,26.729644775390625
1.0078125,956.5921630859375,26.730010986328125
1.0234375,956.5994873046875,26.71788787841797
1.0390625,956.6053466796875,26.730010986328125
1.0546875,956.611328125,26.71788787841797
1.0703125,956.5963745117188,26.728179931640625
1.0859375,956.608154296875,26.728912353515625
1.1015625,956.6052856445312,26.71788787841797
1.1171875,956.6213989257812,26.717514038085938
1.1328125,956.5934448242188,26.717514038085938
1.1484375,956.5910034179688,26.712371826171875
1.1640625,956.6047973632812,26.708335876464844
1.1796875,956.5966796875,26.70062255859375
1.1953125,956.590576171875,26.70318603515625
1.2109375,956.5848999023438,26.70062255859375
1.2265625,956.5952758789062,26.70062255859375
1.2421875,956.58935546875,26.69951629638672
1.2578125,956.6011352539062,26.6859130859375
1.2734375,956.6010131835938,26.672683715820312
1.2890625,956.594970703125,26.66570281982422
1.3046875,956.6019897460938,26.645126342773438
1.3203125,956.5850830078125,26.66754913330078
1.3359375,956.59326171875,26.662033081054688
1.3515625,956.577880859375,26.653213500976562
1.3671875,956.5936279296875,26.6488037109375
1.3828125,956.5883178710938,26.652114868164062
1.3984375,956.579833984375,26.652847290039062
1.4140625,956.5918579101562,26.625656127929688
1.4296875,956.5753784179688,26.627487182617188
1.4453125,956.5802612304688,26.644752502441406
1.4609375,956.5850830078125,26.639984130859375
1.4765625,956.604736328125,26.627487182617188
