spi_time,die_temp_filtered,dqCommand_combined,outputSpeed_rpm
840.0,0.6236842105263158,0.8228664302581649,0.8706434316353887
850.0,0.6236842105263158,0.8219429447421556,0.8710902591599642
860.0,0.6236842105263158,0.8292733648219296,0.8699731903485254
870.0,0.618421052631579,0.8196422006198327,0.872207327971403
880.0,0.6236842105263158,0.8293718015379122,0.870420017873101
890.0,0.6236842105263158,0.8219429447421556,0.8719839142091153
900.0,0.6236842105263158,0.8162534005784279,0.8713136729222519
910.0,0.6289473684210527,0.8179902575801894,0.872207327971403
920.0,0.6289473684210527,0.8230508284601922,0.870420017873101
930.0,0.6289473684210527,0.8235135526659547,0.8701966041108131
940.0,0.6289473684210527,0.8212979315693649,0.8724307417336907
950.0,0.6289473684210527,0.8240670608566437,0.8710902591599642
960.0,0.6289473684210527,0.8174437878934855,0.8724307417336907
970.0,0.6368421052631579,0.8157981663351902,0.8728775692582662
980.0,0.6421052631578947,0.8189996311722895,0.8728775692582662
990.0,0.6368421052631579,0.8212979315693649,0.8713136729222519
1000.0,0.6368421052631579,0.8230508284601922,0.8713136729222519
1010.0,0.6289473684210527,0.8235135526659547,0.8708668453976764
1020.0,0.6368421052631579,0.8201942036044056,0.8715370866845397
1030.0,0.6368421052631579,0.8289030004948379,0.8708668453976764
1040.0,0.6368421052631579,0.8191835276389445,0.872207327971403
1050.0,0.6368421052631579,0.8245305857003953,0.8719839142091153
1060.0,0.6368421052631579,0.8191835276389445,0.8728775692582662
1070.0,0.6368421052631579,0.821758692879612,0.872207327971403
1080.0,0.6421052631578947,0.8244408385391532,0.870420017873101
1090.0,0.6421052631578947,0.8168040865076494,0.8733243967828418
1100.0,0.6421052631578947,0.8138863933534239,0.8731009830205541
1110.0,0.6421052631578947,0.8219429447421556,0.8715370866845397
