# Time (seconds),Pressure,Temp
0.0078125,956.3345947265625,31.115921020507812
0.0234375,956.1953125,31.097915649414062
0.0390625,956.18701171875,31.104896545410156
0.0546875,956.188232421875,31.109664916992188
0.0703125,956.191162109375,31.102325439453125
0.0859375,956.1939697265625,31.09864044189453
0.1015625,956.1744995117188,31.101593017578125
0.1171875,956.184326171875,31.102325439453125
0.1328125,956.2029418945312,31.09864044189453
0.1484375,956.1805419921875,31.101593017578125
0.1640625,956.1873779296875,31.10930633544922
0.1796875,956.1851196289062,31.0946044921875
0.1953125,956.19140625,31.109664916992188
0.2109375,956.1827392578125,31.102325439453125
0.2265625,956.1694946289062,31.087989807128906
0.2421875,956.198486328125,31.09680938720703
0.2578125,956.1928100585938,31.107833862304688
0.2734375,956.1873779296875,31.10930633544922
0.2890625,956.175537109375,31.100845336914062
0.3046875,956.1717529296875,31.100486755371094
0.3203125,956.1680908203125,31.103797912597656
0.3359375,956.1654663085938,31.0938720703125
0.3515625,956.162109375,31.09607696533203
0.3671875,956.16357421875,31.09056854248047
0.3828125,956.1558227539062,31.07769775390625
0.3984375,956.16943359375,31.097915649414062
0.4140625,956.173828125,31.083953857421875
0.4296875,956.17724609375,31.07879638671875
0.4453125,956.1671752929688,31.09239959716797
0.4609375,956.1458129882812,31.07843780517578
0.4765625,956.1605224609375,31.089820861816406
0.4921875,956.1683349609375,31.085784912109375
0.5078125,956.1588745117188,31.089820861816406
0.5234375,956.1546020507812,31.081375122070312
0.5390625,956.1655883789062,31.09056854248047
0.5546875,956.1666259765625,31.07402801513672
0.5703125,956.1463623046875,31.070724487304688
0.5859375,956.1746826171875,31.066673278808594
0.6015625,956.1761474609375,31.061904907226562
0.6171875,956.14404296875,31.052337646484375
0.6328125,956.179443359375,31.06226348876953
0.6484375,956.17333984375,31.050880432128906
0.6640625,956.1672973632812,31.054916381835938
0.6796875,956.164794921875,31.047569274902344
0.6953125,956.1538696289062,31.050880432128906
0.7109375,956.1626586914062,31.046470642089844
0.7265625,956.1692504882812,31.04206085205078
0.7421875,956.181396484375,31.052337646484375
0.7578125,956.1741333007812,31.0604248046875
0.7734375,956.1622924804688,31.047569274902344
0.7890625,956.1652221679688,31.04572296142578
0.8046875,956.169189453125,31.050880432128906
0.8203125,956.1577758789062,31.04206085205078
0.8359375,956.1622314453125,31.04389190673828
0.8515625,956.1785888671875,31.049407958984375
0.8671875,956.1624755859375,31.056747436523438
0.8828125,956.177490234375,31.06226348876953
0.8984375,956.1834716796875,31.04206085205078
0.9140625,956.1688842773438,31.04131317138672
0.9296875,956.1878662109375,31.04131317138672
0.9453125,956.1621704101562,31.039108276367188
0.9609375,956.17578125,31.03948211669922
0.9765625,956.1876220703125,31.035804748535156
0.9921875,956.1807861328125,31.03765106201172
1.0078125,956.1934814453125,31.044265747070312
1.0234375,956.1786499023438,31.030288696289062
1.0390625,956.1748046875,31.036903381347656
1.0546875,956.1951904296875,31.02625274658203
1.0703125,956.189453125,31.03765106201172
1.0859375,956.20068359375,31.03948211669922
1.1015625,956.18115234375,31.03765106201172
1.1171875,956.175537109375,31.029930114746094
1.1328125,956.19873046875,31.033241271972656
1.1484375,956.1864624023438,31.033241271972656
1.1640625,956.1859130859375,31.027725219726562
1.1796875,956.174560546875,31.029190063476562
1.1953125,956.1801147460938,31.027725219726562
1.2109375,956.174560546875,31.0247802734375
1.2265625,956.1742553710938,31.02184295654297
1.2421875,956.179443359375,31.0247802734375
1.2578125,956.1981811523438,31.035072326660156
1.2734375,956.1903076171875,31.032135009765625
1.2890625,956.1809692382812,31.027725219726562
1.3046875,956.1799926757812,31.018539428710938
1.3203125,956.2006225585938,31.02625274658203
1.3359375,956.1792602539062,31.029556274414062
1.3515625,956.2017211914062,31.03765106201172
1.3671875,956.1958618164062,31.031394958496094
1.3828125,956.2018432617188,31.018165588378906
1.3984375,956.1951293945312,31.033966064453125
1.4140625,956.203857421875,31.02552032470703
1.4296875,956.2012939453125,31.013755798339844
1.4453125,956.1970825195312,31.022216796875
1.4609375,956.1925659179688,31.027725219726562
1.4765625,956.1805419921875,31.014854431152344
1.4921875,956.1787109375,31.014854431152344
1.5078125,956.197265625,31.022216796875
1.5234375,956.1954956054688,31.02001190185547
1.5390625,956.2001342773438,31.027359008789062
1.5546875,956.2032470703125,31.014854431152344
1.5703125,956.19482421875,31.02184295654297
1.5859375,956.200927734375,31.016700744628906
1.6015625,956.200439453125,31.014854431152344
1.6171875,956.1918334960938,31.020736694335938
1.6328125,956.2174682617188,31.02184295654297
1.6484375,956.1950073242188,31.0247802734375
1.6640625,956.1957397460938,31.018539428710938
1.6796875,956.202392578125,31.010818481445312
1.6953125,956.2116088867188,31.02184295654297
1.7109375,956.1996459960938,31.013755798339844
1.7265625,956.2072143554688,31.022216796875
1.7421875,956.200927734375,31.016700744628906
1.7578125,956.1998291015625,31.016700744628906
1.7734375,956.1884765625,31.018539428710938
1.7890625,956.2154541015625,31.015960693359375
1.8046875,956.1884155273438,31.02587890625
1.8203125,956.1958618164062,31.015228271484375
1.8359375,956.2007446289062,31.017433166503906
1.8515625,956.2017211914062,31.00237274169922
1.8671875,956.2061767578125,31.025146484375
1.8828125,956.1917114257812,31.027725219726562
1.8984375,956.196044921875,31.018165588378906
1.9140625,956.202392578125,31.02294921875
1.9296875,956.1854248046875,31.00420379638672
1.9453125,956.1997680664062,31.02552032470703
1.9609375,956.1869506835938,31.013023376464844
1.9765625,956.194580078125,31.013023376464844
1.9921875,956.2006225585938,31.010086059570312
2.0078125,956.2081298828125,31.019264221191406
2.0234375,956.18505859375,31.025146484375
2.0390625,956.1892700195312,31.02111053466797
2.0546875,956.1978149414062,31.011917114257812
2.0703125,956.1790161132812,31.017433166503906
2.0859375,956.1920776367188,31.021469116210938
2.1015625,956.2080078125,31.00603485107422
2.1171875,956.1993408203125,31.001266479492188
2.1328125,956.1989135742188,31.011192321777344
2.1484375,956.1944580078125,31.018165588378906
2.1640625,956.1911010742188,31.011550903320312
2.1796875,956.1658325195312,31.014495849609375
2.1953125,956.1787109375,31.00678253173828
2.2109375,956.1994018554688,31.020736694335938
2.2265625,956.1751098632812,31.017433166503906
2.2421875,956.1974487304688,31.010086059570312
2.2578125,956.1675415039062,31.00420379638672
2.2734375,956.1985473632812,31.02184295654297
2.2890625,956.1878051757812,31.018539428710938
2.3046875,956.1964111328125,31.015228271484375
2.3203125,956.197265625,31.021469116210938
2.3359375,956.1889038085938,31.012649536132812
2.3515625,956.1969604492188,31.011192321777344
2.3671875,956.2017211914062,31.02111053466797
2.3828125,956.1978149414062,31.00788116455078
2.3984375,956.1774291992188,31.020370483398438
2.4140625,956.2025756835938,31.015228271484375
2.4296875,956.197265625,31.014129638671875
2.4453125,956.2001342773438,31.010086059570312
2.4609375,956.2069091796875,31.00640869140625
2.4765625,956.1724243164062,31.010086059570312
2.4921875,956.2003173828125,31.00603485107422
2.5078125,956.1873779296875,31.008987426757812
2.5234375,956.1936645507812,31.010086059570312
2.5390625,956.2158203125,31.019264221191406
2.5546875,956.1976318359375,31.013023376464844
2.5703125,956.1987915039062,31.02294921875
2.5859375,956.2028198242188,31.00640869140625
2.6015625,956.1724243164062,31.00347137451172
2.6171875,956.1990356445312,31.014129638671875
2.6328125,956.1947631835938,31.00861358642578
2.6484375,956.206787109375,31.00457763671875
2.6640625,956.2032470703125,31.010086059570312
2.6796875,956.2158203125,31.00420379638672
2.6953125,956.1961669921875,31.029190063476562
2.7109375,956.2015991210938,31.00347137451172
2.7265625,956.2062377929688,31.015602111816406
2.7421875,956.2020874023438,31.011550903320312
2.7578125,956.1944580078125,31.00640869140625
2.7734375,956.1962890625,31.013755798339844
2.7890625,956.216796875,31.00788116455078
2.8046875,956.210205078125,31.008987426757812
2.8203125,956.1995849609375,31.003829956054688
2.8359375,956.2158203125,31.00714111328125
2.8515625,956.1838989257812,31.00640869140625
2.8671875,956.1784057617188,31.00640869140625
2.8828125,956.1939086914062,30.997215270996094
2.8984375,956.2013549804688,30.993911743164062
2.9140625,956.1837768554688,31.00640869140625
2.9296875,956.1939086914062,30.993179321289062
2.9453125,956.1974487304688,30.99024200439453
2.9609375,956.1976928710938,31.00640869140625
2.9765625,956.1981201171875,31.010086059570312
2.9921875,956.1943359375,30.999420166015625
3.0078125,956.19873046875,30.999420166015625
3.0234375,956.19091796875,31.00640869140625
3.0390625,956.2064819335938,31.00640869140625
3.0546875,956.1928100585938,30.993911743164062
3.0703125,956.1713256835938,31.003829956054688
3.0859375,956.2152099609375,30.98729705810547
3.1015625,956.20458984375,30.993911743164062
3.1171875,956.2052001953125,30.99097442626953
3.1328125,956.201904296875,30.993911743164062
3.1484375,956.1981201171875,30.999794006347656
3.1640625,956.1981201171875,30.993911743164062
3.1796875,956.1926879882812,31.00420379638672
3.1953125,956.1925659179688,30.993911743164062
3.2109375,956.1926879882812,30.993911743164062
3.2265625,956.199951171875,30.989501953125
3.2421875,956.1976928710938,30.993911743164062
3.2578125,956.1926879882812,30.993911743164062
3.2734375,956.1926879882812,30.991348266601562
3.2890625,956.1948852539062,30.993911743164062
3.3046875,956.1915893554688,30.995758056640625
3.3203125,956.1828002929688,30.993179321289062
3.3359375,956.1771850585938,31.002731323242188
3.3515625,956.1780395507812,30.99024200439453
3.3671875,956.2131958007812,31.001625061035156
3.3828125,956.1989135742188,30.99024200439453
3.3984375,956.1976928710938,30.99024200439453
3.4140625,956.1893310546875,30.99024200439453
3.4296875,956.1935424804688,30.980682373046875
3.4453125,956.1956176757812,30.9869384765625
3.4609375,956.171142578125,30.993911743164062
3.4765625,956.1766967773438,31.002731323242188
3.4921875,956.1720581054688,30.993179321289062
3.5078125,956.171142578125,30.997589111328125
3.5234375,956.1943359375,30.997215270996094
3.5390625,956.1900634765625,30.985092163085938
3.5546875,956.1763916015625,30.992080688476562
3.5703125,956.1967163085938,30.992080688476562
3.5859375,956.1895751953125,30.991348266601562
3.6015625,956.2020263671875,30.974441528320312
3.6171875,956.1747436523438,30.980682373046875
3.6328125,956.1968383789062,30.99024200439453
3.6484375,956.191162109375,30.981422424316406
3.6640625,956.1885986328125,30.967819213867188
3.6796875,956.1865234375,30.985092163085938
3.6953125,956.1758422851562,30.97333526611328
3.7109375,956.174560546875,30.96819305419922
3.7265625,956.1799926757812,30.976638793945312
3.7421875,956.1694946289062,30.980682373046875
3.7578125,956.1812133789062,30.975540161132812
3.7734375,956.1652221679688,30.958999633789062
3.7890625,956.1624145507812,30.95569610595703
3.8046875,956.1734008789062,30.963043212890625
3.8203125,956.1891479492188,30.96819305419922
3.8359375,956.1746826171875,30.958999633789062
3.8515625,956.1790161132812,30.957168579101562
3.8671875,956.1675415039062,30.958999633789062
3.8828125,956.1862182617188,30.942092895507812
3.8984375,956.1930541992188,30.947982788085938
3.9140625,956.181640625,30.9534912109375
3.9296875,956.166015625,30.942466735839844
3.9453125,956.1870727539062,30.95642852783203
3.9609375,956.1729736328125,30.93988800048828
3.9765625,956.1897583007812,30.945404052734375
3.9921875,956.1873168945312,30.93695068359375
4.0078125,956.1829223632812,30.942840576171875
4.0234375,956.158935546875,30.930343627929688
4.0390625,956.1762084960938,30.931068420410156
4.0546875,956.1703491210938,30.922622680664062
